id,forecast_date,actual_volume,pred_lstm,pred_prophet,pred_xgboost,pred_holtwinters,is_holdout,is_future,pred_sarimax,pred_holts_linear,weather_rainfall,weather_temp,pred_prophet_nw,pred_sarimax_nw,pred_lstm_nw
1,2019-12-31T16:00:00.000Z,1517671,,,,,false,false,,,0.035,27.52,,,
2,2020-01-01T16:00:00.000Z,1597855,,,,,false,false,,,0.04,26.872916666666665,,,
3,2020-01-02T16:00:00.000Z,2665103,,,,,false,false,,,0.0,26.216041666666666,,,
4,2020-01-03T16:00:00.000Z,2244423,,,,,false,false,,,0.0,25.810625,,,
5,2020-01-04T16:00:00.000Z,2358129,,,,,false,false,,,0.005,26.315416666666668,,,
6,2020-01-05T16:00:00.000Z,1264928,,,,,false,false,,,0.0,26.441458333333333,,,
7,2020-01-06T16:00:00.000Z,1053880,,,,,false,false,,,0.055,26.799583333333334,,,
8,2020-01-07T16:00:00.000Z,1199112,,,,,false,false,,,0.58,26.563125,,,
9,2020-01-08T16:00:00.000Z,1019900,,,,,false,false,,,0.0,26.551666666666666,,,
10,2020-01-09T16:00:00.000Z,1402629,,,,,false,false,,,0.3,26.031458333333333,,,
11,2020-01-10T16:00:00.000Z,1399420,,,,,false,false,,,0.3,26.269583333333333,,,
12,2020-01-11T16:00:00.000Z,1653849,,,,,false,false,,,0.755,26.403958333333332,,,
13,2020-01-12T16:00:00.000Z,1171709,,,,,false,false,,,1.17,26.519375,,,
14,2020-01-13T16:00:00.000Z,1329785,,,,,false,false,,,0.03,26.717291666666668,,,
15,2020-01-14T16:00:00.000Z,1097536,,,,,false,false,,,0.025,26.564791666666668,,,
16,2020-01-15T16:00:00.000Z,1292569,,,,,false,false,,,0.22,27.121041666666667,,,
17,2020-01-16T16:00:00.000Z,1411848,,,,,false,false,,,0.915,27.348541666666666,,,
18,2020-01-17T16:00:00.000Z,1362072,,,,,false,false,,,0.26,26.969375,,,
19,2020-01-18T16:00:00.000Z,1632141,,,,,false,false,,,0.505,26.34979166666667,,,
20,2020-01-19T16:00:00.000Z,1325396,,,,,false,false,,,0.09,25.985,,,
21,2020-01-20T16:00:00.000Z,1149240,,,,,false,false,,,0.125,25.60625,,,
22,2020-01-21T16:00:00.000Z,1012476,,,,,false,false,,,0.0,25.583541666666665,,,
23,2020-01-22T16:00:00.000Z,1039492,,,,,false,false,,,0.015,25.710625,,,
24,2020-01-23T16:00:00.000Z,1602188,,,,,false,false,,,6.71,25.628958333333333,,,
25,2020-01-24T16:00:00.000Z,1626670,,,,,false,false,,,2.555,25.936666666666667,,,
26,2020-01-25T16:00:00.000Z,1421107,,,,,false,false,,,0.63,26.72125,,,
27,2020-01-26T16:00:00.000Z,1192134,,,,,false,false,,,0.05,26.811041666666668,,,
28,2020-01-27T16:00:00.000Z,1272135,,,,,false,false,,,0.0,26.415208333333332,,,
29,2020-01-28T16:00:00.000Z,1212588,,,,,false,false,,,0.09,25.97625,,,
30,2020-01-29T16:00:00.000Z,1188342,,,,,false,false,,,0.01,25.948958333333334,,,
31,2020-01-30T16:00:00.000Z,1559251,,,,,false,false,,,0.355,24.628125,,,
32,2020-01-31T16:00:00.000Z,1545001,,,,,false,false,,,0.055,24.401875,,,
33,2020-02-01T16:00:00.000Z,1544231,,,,,false,false,,,0.04,24.253125,,,
34,2020-02-02T16:00:00.000Z,1086776,,,,,false,false,,,0.365,23.8825,,,
35,2020-02-03T16:00:00.000Z,1240088,,,,,false,false,,,0.0,24.336458333333333,,,
36,2020-02-04T16:00:00.000Z,1201243,,,,,false,false,,,0.0,25.873541666666668,,,
37,2020-02-05T16:00:00.000Z,1280326,,,,,false,false,,,0.06,26.138333333333332,,,
38,2020-02-06T16:00:00.000Z,1873111,,,,,false,false,,,1.45,26.370833333333334,,,
39,2020-02-07T16:00:00.000Z,1379972,,,,,false,false,,,6.945,26.433333333333334,,,
40,2020-02-08T16:00:00.000Z,1385941,,,,,false,false,,,0.24,25.495208333333334,,,
41,2020-02-09T16:00:00.000Z,1118324,,,,,false,false,,,0.0,25.282708333333332,,,
42,2020-02-10T16:00:00.000Z,1131557,,,,,false,false,,,0.0,25.111666666666668,,,
43,2020-02-11T16:00:00.000Z,1119518,,,,,false,false,,,0.0,25.448125,,,
44,2020-02-12T16:00:00.000Z,1141555,,,,,false,false,,,0.54,25.477291666666666,,,
45,2020-02-13T16:00:00.000Z,1426809,,,,,false,false,,,0.285,26.313333333333333,,,
46,2020-02-14T16:00:00.000Z,1313420,,,,,false,false,,,0.0,26.89375,,,
47,2020-02-15T16:00:00.000Z,1443885,,,,,false,false,,,0.235,26.711666666666666,,,
48,2020-02-16T16:00:00.000Z,1108695,,,,,false,false,,,0.96,26.666666666666668,,,
49,2020-02-17T16:00:00.000Z,985073,,,,,false,false,,,0.0,25.781458333333333,,,
50,2020-02-18T16:00:00.000Z,1272434,,,,,false,false,,,0.0,25.22125,,,
51,2020-02-19T16:00:00.000Z,1336630,,,,,false,false,,,0.0,25.014375,,,
52,2020-02-20T16:00:00.000Z,1635716,,,,,false,false,,,0.0,25.1925,,,
53,2020-02-21T16:00:00.000Z,1611900,,,,,false,false,,,0.0,25.644791666666666,,,
54,2020-02-22T16:00:00.000Z,1278734,,,,,false,false,,,0.35,25.426041666666666,,,
55,2020-02-23T16:00:00.000Z,1001523,,,,,false,false,,,0.22,26.678333333333335,,,
56,2020-02-24T16:00:00.000Z,1135249,,,,,false,false,,,0.0,26.585833333333333,,,
57,2020-02-25T16:00:00.000Z,990522,,,,,false,false,,,0.915,26.1675,,,
58,2020-02-26T16:00:00.000Z,1288530,,,,,false,false,,,0.45,26.199166666666667,,,
59,2020-02-27T16:00:00.000Z,1285570,,,,,false,false,,,0.0,26.109583333333333,,,
60,2020-02-28T16:00:00.000Z,1473125,,,,,false,false,,,0.01,26.676875,,,
61,2020-02-29T16:00:00.000Z,1477771,,,,,false,false,,,0.025,26.732708333333335,,,
62,2020-03-01T16:00:00.000Z,1231217,,,,,false,false,,,0.0,26.941875,,,
63,2020-03-02T16:00:00.000Z,1227862,,,,,false,false,,,0.005,26.571666666666665,,,
64,2020-03-03T16:00:00.000Z,1123245,,,,,false,false,,,0.015,26.95,,,
65,2020-03-04T16:00:00.000Z,1116433,,,,,false,false,,,0.0,27.387083333333333,,,
66,2020-03-05T16:00:00.000Z,1755259,,,,,false,false,,,0.0,27.713333333333335,,,
67,2020-03-06T16:00:00.000Z,1585590,,,,,false,false,,,0.69,28.299375,,,
68,2020-03-07T16:00:00.000Z,1668667,,,,,false,false,,,1.155,28.473125,,,
69,2020-03-08T16:00:00.000Z,1205851,,,,,false,false,,,0.67,28.343541666666667,,,
70,2020-03-09T16:00:00.000Z,1317675,,,,,false,false,,,2.22,28.285416666666666,,,
71,2020-03-10T16:00:00.000Z,1131380,,,,,false,false,,,2.08,27.495625,,,
72,2020-03-11T16:00:00.000Z,1263861,,,,,false,false,,,0.0,28.210625,,,
73,2020-03-12T16:00:00.000Z,1737085,,,,,false,false,,,0.66,27.975,,,
74,2020-03-13T16:00:00.000Z,1357198,,,,,false,false,,,0.21,28.110208333333333,,,
75,2020-03-14T16:00:00.000Z,267605,,,,,false,false,,,1.48,27.469583333333333,,,
76,2020-03-15T16:00:00.000Z,329963,,,,,false,false,,,0.03,26.810416666666665,,,
77,2020-03-16T16:00:00.000Z,255388,,,,,false,false,,,0.445,26.985416666666666,,,
78,2020-03-17T16:00:00.000Z,350784,,,,,false,false,,,0.31,27.651458333333334,,,
79,2020-03-18T16:00:00.000Z,329776,,,,,false,false,,,0.105,27.889375,,,
80,2020-03-19T16:00:00.000Z,355782,,,,,false,false,,,0.45,28.366458333333334,,,
81,2020-03-20T16:00:00.000Z,187381,,,,,false,false,,,0.255,28.271041666666665,,,
82,2020-03-21T16:00:00.000Z,469199,,,,,false,false,,,0.175,28.420625,,,
83,2020-03-22T16:00:00.000Z,227969,,,,,false,false,,,0.025,28.534791666666667,,,
84,2020-03-23T16:00:00.000Z,311035,,,,,false,false,,,0.05,27.96125,,,
85,2020-03-24T16:00:00.000Z,281085,,,,,false,false,,,0.02,28.149375,,,
86,2020-03-25T16:00:00.000Z,243856,,,,,false,false,,,0.005,28.269166666666667,,,
87,2020-03-26T16:00:00.000Z,402204,,,,,false,false,,,0.24,28.652708333333333,,,
88,2020-03-27T16:00:00.000Z,432599,,,,,false,false,,,0.4,29.030833333333334,,,
89,2020-03-28T16:00:00.000Z,538123,,,,,false,false,,,0.255,29.17,,,
90,2020-03-29T16:00:00.000Z,274192,,,,,false,false,,,1.4,28.8425,,,
91,2020-03-30T16:00:00.000Z,229640,,,,,false,false,,,0.0,29.164791666666666,,,
92,2020-03-31T16:00:00.000Z,320438,,,,,false,false,,,0.235,29.26,,,
93,2020-04-01T16:00:00.000Z,191582,,,,,false,false,,,0.155,29.055625,,,
94,2020-04-02T16:00:00.000Z,251255,,,,,false,false,,,0.015,28.710416666666667,,,
95,2020-04-03T16:00:00.000Z,380726,,,,,false,false,,,0.05,28.699791666666666,,,
96,2020-04-04T16:00:00.000Z,584733,,,,,false,false,,,0.195,29.008333333333333,,,
97,2020-04-05T16:00:00.000Z,386434,,,,,false,false,,,0.05,28.687291666666667,,,
98,2020-04-06T16:00:00.000Z,322846,,,,,false,false,,,0.35,28.94354166666667,,,
99,2020-04-07T16:00:00.000Z,311112,,,,,false,false,,,11.38,28.729166666666668,,,
100,2020-04-08T16:00:00.000Z,557031,,,,,false,false,,,8.47,28.009166666666665,,,
101,2020-04-09T16:00:00.000Z,655058,,,,,false,false,,,1.355,28.622708333333332,,,
102,2020-04-10T16:00:00.000Z,467963,,,,,false,false,,,2.97,28.648333333333333,,,
103,2020-04-11T16:00:00.000Z,462488,,,,,false,false,,,2.675,28.010416666666668,,,
104,2020-04-12T16:00:00.000Z,404401,,,,,false,false,,,2.04,27.870416666666667,,,
105,2020-04-13T16:00:00.000Z,188335,,,,,false,false,,,0.135,27.736458333333335,,,
106,2020-04-14T16:00:00.000Z,256358,,,,,false,false,,,1.835,28.364375,,,
107,2020-04-15T16:00:00.000Z,254988,,,,,false,false,,,8.375,28.742291666666667,,,
108,2020-04-16T16:00:00.000Z,588921,,,,,false,false,,,0.64,28.711666666666666,,,
109,2020-04-17T16:00:00.000Z,423272,,,,,false,false,,,1.675,28.936041666666668,,,
110,2020-04-18T16:00:00.000Z,437555,,,,,false,false,,,0.63,29.69875,,,
111,2020-04-19T16:00:00.000Z,281222,,,,,false,false,,,0.53,29.82208333333333,,,
112,2020-04-20T16:00:00.000Z,299625,,,,,false,false,,,0.005,30.2275,,,
113,2020-04-21T16:00:00.000Z,326054,,,,,false,false,,,0.915,30.006458333333335,,,
114,2020-04-22T16:00:00.000Z,339483,,,,,false,false,,,0.725,30.283958333333334,,,
115,2020-04-23T16:00:00.000Z,324446,,,,,false,false,,,0.025,30.245208333333334,,,
116,2020-04-24T16:00:00.000Z,487667,,,,,false,false,,,0.145,29.892291666666665,,,
117,2020-04-25T16:00:00.000Z,279903,,,,,false,false,,,0.385,29.60125,,,
118,2020-04-26T16:00:00.000Z,413976,,,,,false,false,,,0.19,29.614791666666665,,,
119,2020-04-27T16:00:00.000Z,397124,,,,,false,false,,,0.005,29.763958333333335,,,
120,2020-04-28T16:00:00.000Z,354416,,,,,false,false,,,0.415,29.243125,,,
121,2020-04-29T16:00:00.000Z,399996,,,,,false,false,,,0.14,29.628333333333334,,,
122,2020-04-30T16:00:00.000Z,426454,,,,,false,false,,,0.115,29.670625,,,
123,2020-05-01T16:00:00.000Z,380325,,,,,false,false,,,0.055,30.05625,,,
124,2020-05-02T16:00:00.000Z,359484,,,,,false,false,,,2.465,29.497291666666666,,,
125,2020-05-03T16:00:00.000Z,252616,,,,,false,false,,,0.42,30.703125,,,
126,2020-05-04T16:00:00.000Z,195936,,,,,false,false,,,0.11,30.94125,,,
127,2020-05-05T16:00:00.000Z,477850,,,,,false,false,,,0.87,30.871041666666667,,,
128,2020-05-06T16:00:00.000Z,475769,,,,,false,false,,,1.715,30.605416666666667,,,
129,2020-05-07T16:00:00.000Z,428359,,,,,false,false,,,0.37,31.054791666666667,,,
130,2020-05-08T16:00:00.000Z,279128,,,,,false,false,,,8.75,29.996666666666666,,,
131,2020-05-09T16:00:00.000Z,297004,,,,,false,false,,,31.365,29.448333333333334,,,
132,2020-05-10T16:00:00.000Z,366217,,,,,false,false,,,1.765,30.474375,,,
133,2020-05-11T16:00:00.000Z,364589,,,,,false,false,,,1.445,30.143958333333334,,,
134,2020-05-12T16:00:00.000Z,187915,,,,,false,false,,,2.58,29.831041666666668,,,
135,2020-05-13T16:00:00.000Z,368732,,,,,false,false,,,1.325,29.91875,,,
136,2020-05-14T16:00:00.000Z,279281,,,,,false,false,,,134.255,27.010416666666668,,,
137,2020-05-15T16:00:00.000Z,468101,,,,,false,false,,,24.835,27.913958333333333,,,
138,2020-05-16T16:00:00.000Z,444219,,,,,false,false,,,2.79,28.856875,,,
139,2020-05-17T16:00:00.000Z,338732,,,,,false,false,,,1.365,29.410208333333333,,,
140,2020-05-18T16:00:00.000Z,174040,,,,,false,false,,,4.835,28.9675,,,
141,2020-05-19T16:00:00.000Z,225382,,,,,false,false,,,2.585,29.502291666666668,,,
142,2020-05-20T16:00:00.000Z,327383,,,,,false,false,,,4.67,29.3525,,,
143,2020-05-21T16:00:00.000Z,484384,,,,,false,false,,,4.72,29.6525,,,
144,2020-05-22T16:00:00.000Z,295077,,,,,false,false,,,16.66,28.577291666666667,,,
145,2020-05-23T16:00:00.000Z,533799,,,,,false,false,,,3.115,28.718541666666667,,,
146,2020-05-24T16:00:00.000Z,296193,,,,,false,false,,,2.995,29.22625,,,
147,2020-05-25T16:00:00.000Z,216294,,,,,false,false,,,2.22,29.055208333333333,,,
148,2020-05-26T16:00:00.000Z,412175,,,,,false,false,,,6.72,28.713333333333335,,,
149,2020-05-27T16:00:00.000Z,292188,,,,,false,false,,,2.68,28.957708333333333,,,
150,2020-05-28T16:00:00.000Z,476888,,,,,false,false,,,6.655,28.72458333333333,,,
151,2020-05-29T16:00:00.000Z,459124,,,,,false,false,,,1.175,29.056041666666665,,,
152,2020-05-30T16:00:00.000Z,491005,,,,,false,false,,,0.235,29.756666666666668,,,
153,2020-05-31T16:00:00.000Z,611521,,,,,false,false,,,3.955,29.104791666666667,,,
154,2020-06-01T16:00:00.000Z,609054,,,,,false,false,,,1.29,29.765416666666667,,,
155,2020-06-02T16:00:00.000Z,506232,,,,,false,false,,,0.45,29.717708333333334,,,
156,2020-06-03T16:00:00.000Z,524577,,,,,false,false,,,0.99,30.018333333333334,,,
157,2020-06-04T16:00:00.000Z,940650,,,,,false,false,,,1.43,30.227708333333332,,,
158,2020-06-05T16:00:00.000Z,842105,,,,,false,false,,,1.18,30.731666666666666,,,
159,2020-06-06T16:00:00.000Z,664529,,,,,false,false,,,9.205,29.716041666666666,,,
160,2020-06-07T16:00:00.000Z,463008,,,,,false,false,,,6.575,28.733125,,,
161,2020-06-08T16:00:00.000Z,600329,,,,,false,false,,,3.165,29.616875,,,
162,2020-06-09T16:00:00.000Z,543715,,,,,false,false,,,4.575,28.8875,,,
163,2020-06-10T16:00:00.000Z,430926,,,,,false,false,,,44.92,27.061666666666667,,,
164,2020-06-11T16:00:00.000Z,716260,,,,,false,false,,,30.855,26.18125,,,
165,2020-06-12T16:00:00.000Z,568835,,,,,false,false,,,15.69,27.604583333333334,,,
166,2020-06-13T16:00:00.000Z,889441,,,,,false,false,,,7.26,27.801458333333333,,,
167,2020-06-14T16:00:00.000Z,546658,,,,,false,false,,,9.145,27.718958333333333,,,
168,2020-06-15T16:00:00.000Z,475629,,,,,false,false,,,0.505,28.773333333333333,,,
169,2020-06-16T16:00:00.000Z,463951,,,,,false,false,,,0.875,29.27375,,,
170,2020-06-17T16:00:00.000Z,650253,,,,,false,false,,,11.63,29.132291666666667,,,
171,2020-06-18T16:00:00.000Z,629964,,,,,false,false,,,28.39,27.338541666666668,,,
172,2020-06-19T16:00:00.000Z,715518,,,,,false,false,,,4.93,27.393333333333334,,,
173,2020-06-20T16:00:00.000Z,864778,,,,,false,false,,,1.53,28.761666666666667,,,
174,2020-06-21T16:00:00.000Z,628930,,,,,false,false,,,4.175,29.335833333333333,,,
175,2020-06-22T16:00:00.000Z,555810,,,,,false,false,,,4.22,28.81375,,,
176,2020-06-23T16:00:00.000Z,431155,,,,,false,false,,,5.525,28.69375,,,
177,2020-06-24T16:00:00.000Z,548352,,,,,false,false,,,14.73,28.260833333333334,,,
178,2020-06-25T16:00:00.000Z,823769,,,,,false,false,,,4.61,28.029166666666665,,,
179,2020-06-26T16:00:00.000Z,577803,,,,,false,false,,,7.71,28.283958333333334,,,
180,2020-06-27T16:00:00.000Z,794909,,,,,false,false,,,16.865,27.388333333333332,,,
181,2020-06-28T16:00:00.000Z,478402,,,,,false,false,,,3.45,27.695416666666667,,,
182,2020-06-29T16:00:00.000Z,655606,,,,,false,false,,,3.16,27.995416666666667,,,
183,2020-06-30T16:00:00.000Z,505364,,,,,false,false,,,0.13,28.598125,,,
184,2020-07-01T16:00:00.000Z,462849,,,,,false,false,,,3.23,28.745208333333334,,,
185,2020-07-02T16:00:00.000Z,738574,,,,,false,false,,,7.76,28.717291666666668,,,
186,2020-07-03T16:00:00.000Z,479081,,,,,false,false,,,11.83,27.620416666666667,,,
187,2020-07-04T16:00:00.000Z,585076,,,,,false,false,,,2.78,27.779166666666665,,,
188,2020-07-05T16:00:00.000Z,550206,,,,,false,false,,,11.63,28.074166666666667,,,
189,2020-07-06T16:00:00.000Z,771499,,,,,false,false,,,0.75,28.973958333333332,,,
190,2020-07-07T16:00:00.000Z,532697,,,,,false,false,,,16.935,28.813125,,,
191,2020-07-08T16:00:00.000Z,535466,,,,,false,false,,,4.83,28.785625,,,
192,2020-07-09T16:00:00.000Z,688369,,,,,false,false,,,12.98,28.298958333333335,,,
193,2020-07-10T16:00:00.000Z,762223,,,,,false,false,,,11.245,27.33416666666667,,,
194,2020-07-11T16:00:00.000Z,727695,,,,,false,false,,,5.185,27.89666666666667,,,
195,2020-07-12T16:00:00.000Z,573722,,,,,false,false,,,12.315,26.925416666666667,,,
196,2020-07-13T16:00:00.000Z,474313,,,,,false,false,,,0.98,28.52875,,,
197,2020-07-14T16:00:00.000Z,704562,,,,,false,false,,,10.21,28.789791666666666,,,
198,2020-07-15T16:00:00.000Z,592426,,,,,false,false,,,2.795,28.776875,,,
199,2020-07-16T16:00:00.000Z,644271,,,,,false,false,,,6.03,28.946458333333332,,,
200,2020-07-17T16:00:00.000Z,855671,,,,,false,false,,,0.485,29.5275,,,
201,2020-07-18T16:00:00.000Z,808022,,,,,false,false,,,8.625,28.384166666666665,,,
202,2020-07-19T16:00:00.000Z,587940,,,,,false,false,,,9.16,27.491875,,,
203,2020-07-20T16:00:00.000Z,688406,,,,,false,false,,,24.465,28.268958333333334,,,
204,2020-07-21T16:00:00.000Z,592671,,,,,false,false,,,3.675,28.222083333333334,,,
205,2020-07-22T16:00:00.000Z,437805,,,,,false,false,,,10.065,28.679166666666667,,,
206,2020-07-23T16:00:00.000Z,879804,,,,,false,false,,,22.555,27.84875,,,
207,2020-07-24T16:00:00.000Z,613323,,,,,false,false,,,7.425,28.148541666666667,,,
208,2020-07-25T16:00:00.000Z,774755,,,,,false,false,,,9.165,28.217083333333335,,,
209,2020-07-26T16:00:00.000Z,732452,,,,,false,false,,,33.52,27.944375,,,
210,2020-07-27T16:00:00.000Z,483336,,,,,false,false,,,29.495,26.987916666666667,,,
211,2020-07-28T16:00:00.000Z,485277,,,,,false,false,,,33.665,26.920416666666668,,,
212,2020-07-29T16:00:00.000Z,574714,,,,,false,false,,,74.445,25.96125,,,
213,2020-07-30T16:00:00.000Z,959326,,,,,false,false,,,18.29,26.827708333333334,,,
214,2020-07-31T16:00:00.000Z,484019,,,,,false,false,,,10.4,26.856875,,,
215,2020-08-01T16:00:00.000Z,770412,,,,,false,false,,,5.785,26.62125,,,
216,2020-08-02T16:00:00.000Z,603202,,,,,false,false,,,0.855,27.8325,,,
217,2020-08-03T16:00:00.000Z,534471,,,,,false,false,,,5.285,27.910833333333333,,,
218,2020-08-04T16:00:00.000Z,570398,,,,,false,false,,,3.595,27.829583333333332,,,
219,2020-08-05T16:00:00.000Z,466588,,,,,false,false,,,10.12,27.679166666666667,,,
220,2020-08-06T16:00:00.000Z,677480,,,,,false,false,,,24.165,26.651875,,,
221,2020-08-07T16:00:00.000Z,595449,,,,,false,false,,,42.63,26.283958333333334,,,
222,2020-08-08T16:00:00.000Z,728519,,,,,false,false,,,37.405,26.526458333333334,,,
223,2020-08-09T16:00:00.000Z,563814,,,,,false,false,,,18.105,27.45,,,
224,2020-08-10T16:00:00.000Z,522838,,,,,false,false,,,5.015,27.699375,,,
225,2020-08-11T16:00:00.000Z,566440,,,,,false,false,,,4.985,27.290208333333332,,,
226,2020-08-12T16:00:00.000Z,570951,,,,,false,false,,,17.93,27.118125,,,
227,2020-08-13T16:00:00.000Z,661029,,,,,false,false,,,13.425,26.792083333333334,,,
228,2020-08-14T16:00:00.000Z,524137,,,,,false,false,,,8.65,26.785416666666666,,,
229,2020-08-15T16:00:00.000Z,599451,,,,,false,false,,,6.48,26.864791666666665,,,
230,2020-08-16T16:00:00.000Z,613227,,,,,false,false,,,6.1,27.09875,,,
231,2020-08-17T16:00:00.000Z,464750,,,,,false,false,,,6.28,27.022916666666667,,,
232,2020-08-18T16:00:00.000Z,468142,,,,,false,false,,,26.165,26.871666666666666,,,
233,2020-08-19T16:00:00.000Z,632766,,,,,false,false,,,81.005,26.18166666666667,,,
234,2020-08-20T16:00:00.000Z,614032,,,,,false,false,,,8.895,27.031875,,,
235,2020-08-21T16:00:00.000Z,516687,,,,,false,false,,,4.375,27.78125,,,
236,2020-08-22T16:00:00.000Z,599840,,,,,false,false,,,2.695,28.153125,,,
237,2020-08-23T16:00:00.000Z,598716,,,,,false,false,,,0.705,28.203333333333333,,,
238,2020-08-24T16:00:00.000Z,611089,,,,,false,false,,,0.045,28.451458333333335,,,
239,2020-08-25T16:00:00.000Z,443939,,,,,false,false,,,0.62,28.578333333333333,,,
240,2020-08-26T16:00:00.000Z,455410,,,,,false,false,,,0.155,28.59625,,,
241,2020-08-27T16:00:00.000Z,664074,,,,,false,false,,,0.81,28.498958333333334,,,
242,2020-08-28T16:00:00.000Z,683800,,,,,false,false,,,0.395,28.547916666666666,,,
243,2020-08-29T16:00:00.000Z,601917,,,,,false,false,,,16.775,27.636458333333334,,,
244,2020-08-30T16:00:00.000Z,489333,,,,,false,false,,,17.5,27.749583333333334,,,
245,2020-08-31T16:00:00.000Z,624461,,,,,false,false,,,7.095,27.664166666666667,,,
246,2020-09-01T16:00:00.000Z,937911,,,,,false,false,,,1.605,28.156458333333333,,,
247,2020-09-02T16:00:00.000Z,668463,,,,,false,false,,,4.17,28.057916666666667,,,
248,2020-09-03T16:00:00.000Z,986523,,,,,false,false,,,1.1,28.012083333333333,,,
249,2020-09-04T16:00:00.000Z,751947,,,,,false,false,,,2.755,27.962083333333332,,,
250,2020-09-05T16:00:00.000Z,919592,,,,,false,false,,,8.61,27.64875,,,
251,2020-09-06T16:00:00.000Z,906206,,,,,false,false,,,15.395,27.575416666666666,,,
252,2020-09-07T16:00:00.000Z,954721,,,,,false,false,,,4.13,28.083541666666665,,,
253,2020-09-08T16:00:00.000Z,896097,,,,,false,false,,,9.13,27.9425,,,
254,2020-09-09T16:00:00.000Z,695077,,,,,false,false,,,11.82,27.7325,,,
255,2020-09-10T16:00:00.000Z,1127507,,,,,false,false,,,6.37,27.890625,,,
256,2020-09-11T16:00:00.000Z,964062,,,,,false,false,,,19.645,27.089166666666667,,,
257,2020-09-12T16:00:00.000Z,888534,,,,,false,false,,,2.365,28.28375,,,
258,2020-09-13T16:00:00.000Z,1009794,,,,,false,false,,,24.905,28.221875,,,
259,2020-09-14T16:00:00.000Z,1046232,,,,,false,false,,,13.935,27.314375,,,
260,2020-09-15T16:00:00.000Z,712039,,,,,false,false,,,12.365,27.018958333333334,,,
261,2020-09-16T16:00:00.000Z,730271,,,,,false,false,,,5.755,26.539791666666666,,,
262,2020-09-17T16:00:00.000Z,1315803,,,,,false,false,,,6.825,26.949791666666666,,,
263,2020-09-18T16:00:00.000Z,989436,,,,,false,false,,,6.295,27.225833333333334,,,
264,2020-09-19T16:00:00.000Z,796666,,,,,false,false,,,3.07,27.955416666666668,,,
265,2020-09-20T16:00:00.000Z,861251,,,,,false,false,,,1.005,28.189583333333335,,,
266,2020-09-21T16:00:00.000Z,912817,,,,,false,false,,,4.805,27.937291666666667,,,
267,2020-09-22T16:00:00.000Z,733008,,,,,false,false,,,23.56,26.980625,,,
268,2020-09-23T16:00:00.000Z,828456,,,,,false,false,,,20.6,27.066041666666667,,,
269,2020-09-24T16:00:00.000Z,1047399,,,,,false,false,,,24.81,26.810208333333332,,,
270,2020-09-25T16:00:00.000Z,1119773,,,,,false,false,,,8.26,27.206666666666667,,,
271,2020-09-26T16:00:00.000Z,1144323,,,,,false,false,,,0.51,28.119375,,,
272,2020-09-27T16:00:00.000Z,830418,,,,,false,false,,,5.0,27.589791666666667,,,
273,2020-09-28T16:00:00.000Z,759785,,,,,false,false,,,7.04,27.348125,,,
274,2020-09-29T16:00:00.000Z,714609,,,,,false,false,,,2.635,27.600416666666668,,,
275,2020-09-30T16:00:00.000Z,820040,,,,,false,false,,,10.125,27.54375,,,
276,2020-10-01T16:00:00.000Z,1030893,,,,,false,false,,,9.7,27.311875,,,
277,2020-10-02T16:00:00.000Z,955155,,,,,false,false,,,13.45,26.911041666666666,,,
278,2020-10-03T16:00:00.000Z,809271,,,,,false,false,,,3.16,27.773125,,,
279,2020-10-04T16:00:00.000Z,710968,,,,,false,false,,,1.515,27.754791666666666,,,
280,2020-10-05T16:00:00.000Z,755036,,,,,false,false,,,11.58,27.946041666666666,,,
281,2020-10-06T16:00:00.000Z,803927,,,,,false,false,,,13.42,27.27166666666667,,,
282,2020-10-07T16:00:00.000Z,922221,,,,,false,false,,,6.785,27.331041666666668,,,
283,2020-10-08T16:00:00.000Z,1058852,,,,,false,false,,,9.795,26.49,,,
284,2020-10-09T16:00:00.000Z,1235118,,,,,false,false,,,21.24,26.688958333333332,,,
285,2020-10-10T16:00:00.000Z,1184970,,,,,false,false,,,26.115,26.07625,,,
286,2020-10-11T16:00:00.000Z,737816,,,,,false,false,,,30.145,26.081875,,,
287,2020-10-12T16:00:00.000Z,828398,,,,,false,false,,,10.405,26.628125,,,
288,2020-10-13T16:00:00.000Z,917138,,,,,false,false,,,18.705,25.99125,,,
289,2020-10-14T16:00:00.000Z,760519,,,,,false,false,,,10.985,27.004375,,,
290,2020-10-15T16:00:00.000Z,1183548,,,,,false,false,,,6.575,27.038541666666667,,,
291,2020-10-16T16:00:00.000Z,1089484,,,,,false,false,,,17.895,26.601041666666667,,,
292,2020-10-17T16:00:00.000Z,1125849,,,,,false,false,,,13.825,26.399166666666666,,,
293,2020-10-18T16:00:00.000Z,844615,,,,,false,false,,,1.495,27.499375,,,
294,2020-10-19T16:00:00.000Z,809366,,,,,false,false,,,74.415,26.104375,,,
295,2020-10-20T16:00:00.000Z,840553,,,,,false,false,,,25.535,26.84958333333333,,,
296,2020-10-21T16:00:00.000Z,931330,,,,,false,false,,,10.61,27.174166666666668,,,
297,2020-10-22T16:00:00.000Z,974615,,,,,false,false,,,25.405,26.678333333333335,,,
298,2020-10-23T16:00:00.000Z,1127213,,,,,false,false,,,28.275,26.237916666666667,,,
299,2020-10-24T16:00:00.000Z,964823,,,,,false,false,,,15.585,26.327083333333334,,,
300,2020-10-25T16:00:00.000Z,711121,,,,,false,false,,,31.83,26.283333333333335,,,
